event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
5cdb78fa7aa1475ada614c2425c20eed,mma_mixed_martial_arts,Sergio Cossio Dominguez,Pedro Carvalho,2026-04-16 22:10:00+00:00,2026-04-16 19:00:12.074208+00:00,3.16,11,1.7536,0.0092,1.75,1.78,2.0036,0.0615,,0.5702,0.4991,,0.5333,0.4667,,0.0693,0.0092,,,2.5,2.15
5e3ed97a4087084bdfff2683bcfd2d49,mma_mixed_martial_arts,Rodolfo Vieira,Eric McConico,2026-04-25 21:00:00+00:00,2026-04-16 19:00:12.074208+00:00,218.0,14,1.3114,0.1543,1.03,1.42,2.8493,0.5351,70.0,0.7625,0.351,0.0143,0.6761,0.3112,0.0127,0.1278,0.1543,,,,
657d5a2a5693234ca1aa298a7ee4d977,mma_mixed_martial_arts,Jackson McVey,Sedriques Dumas,2026-04-25 21:00:00+00:00,2026-04-16 19:00:12.074208+00:00,218.0,16,1.4025,0.1877,1.03,1.54,2.3419,0.6562,33.0,0.713,0.427,0.0303,0.6092,0.3649,0.0259,0.1703,0.1877,,,,
6a7ea60942280e85f02f6c1abb16ea49,mma_mixed_martial_arts,Darragh Kelly,Jay Jay Wilson,2026-04-17 00:10:00+00:00,2026-04-16 19:00:12.074208+00:00,5.16,12,1.9575,0.0114,1.94,1.98,1.84,0.0249,,0.5109,0.5435,,0.4845,0.5155,,0.0543,0.0114,,,2.5,1.5
71c557dcac52733ed521cac194992b48,mma_mixed_martial_arts,Mike Malott,Gilbert Burns,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,41,1.3227,0.0227,1.28,1.37,3.4439,0.1222,50.0,0.756,0.2904,0.02,0.709,0.2723,0.0188,0.0664,0.0227,-13.5,1.53,2.5,1.9689999999999999
7b24a93b5e3d53d4a22db2f56d68e65f,mma_mixed_martial_arts,Jafel Filho,Lucas Rocha,2026-04-25 21:00:00+00:00,2026-04-16 19:00:12.074208+00:00,218.0,15,1.2593,0.1205,1.03,1.35,2.92,0.9836,70.0,0.7941,0.3425,0.0143,0.69,0.2976,0.0124,0.1508,0.1205,,,,
82f653d4ac7662f7da86bc0f1b427200,mma_mixed_martial_arts,Albert Odzimkowski,Andi Vrtacic,2026-04-18 15:00:00+00:00,2026-04-16 19:00:12.074208+00:00,44.0,7,2.14,0.1587,2.08,2.5,1.6714,0.0756,,0.4673,0.5983,,0.4385,0.5615,,0.0656,0.1587,,,,
9572ebf9d60e9a4a050db937e02dcf03,mma_mixed_martial_arts,Khamzat Chimaev,Sean Strickland,2026-05-10 01:00:00+00:00,2026-04-16 19:00:12.074208+00:00,558.0,31,1.1861,0.0235,1.11,1.24,4.9455,0.5015,33.0,0.8431,0.2022,0.0303,0.7838,0.188,0.0282,0.0756,0.0235,,,3.5,2.12
9bc99e6289a8201b68483266f530e508,mma_mixed_martial_arts,Jamie Siraj,John Yannis,2026-04-18 21:10:00+00:00,2026-04-16 19:00:12.074208+00:00,50.16,40,1.3698,0.0234,1.3,1.4,3.1365,0.1243,50.0,0.7301,0.3188,0.02,0.683,0.2983,0.0187,0.0689,0.0234,-3.5,1.71,2.5,1.8888888888888888
9cb950e9a60ec84fa793bcd639586353,mma_mixed_martial_arts,Jamey-Lyn Horth,J.J. Aldrich,2026-04-18 22:00:00+00:00,2026-04-16 19:00:12.074208+00:00,51.0,38,1.635,0.0439,1.53,1.69,2.2968,0.0977,34.0,0.6116,0.4354,0.0294,0.5682,0.4045,0.0273,0.0764,0.0439,-3.5,2.5,2.5,1.1855555555555555
